Date,Banks,Sector,Balance on Flexible rate,Balance on Fixed rate,Fixed_share,Flexible_share,Flexible_share_binary
2016-06-01T00:00:00Z,First_Rand,Household sector,171755713.92,4981223.966,2.8184396683465356,97.18156033165347,Yes
2016-07-01T00:00:00Z,First_Rand,Household sector,172182243.7189,4993130.8998,2.8181856031323433,97.18181439686765,Yes
2016-08-01T00:00:00Z,First_Rand,Household sector,172836665.4056,5025581.8212,2.825547242069678,97.17445275793033,Yes
2016-09-01T00:00:00Z,First_Rand,Household sector,173125024.4049,5021829.5715,2.8189268906007547,97.18107310939924,Yes
2016-10-01T00:00:00Z,First_Rand,Household sector,172763414.718,5066700.4368,2.849180203470863,97.15081979652913,Yes
2016-11-01T00:00:00Z,First_Rand,Household sector,173312142.7465,5116100.1362,2.8673152038847127,97.13268479611527,Yes
2016-12-01T00:00:00Z,First_Rand,Household sector,173212744.4254,5112725.0351,2.8670750457396075,97.13292495426037,Yes
2016-01-01T00:00:00Z,Investec,Household sector,52667321,535139,1.0058538646521233,98.99414613534788,Yes
2016-02-01T00:00:00Z,Investec,Household sector,53829368,480624,0.8849642253675898,99.1150357746324,Yes
2016-03-01T00:00:00Z,Investec,Household sector,54043428,569025,1.0419326888685991,98.9580673111314,Yes
2016-04-01T00:00:00Z,Investec,Household sector,53896148,566148,1.0395228287841556,98.96047717121584,Yes
2016-05-01T00:00:00Z,Investec,Household sector,53994338,563301,1.0324878611407653,98.96751213885923,Yes
2016-06-01T00:00:00Z,Investec,Household sector,54644912,560366,1.0150587413036847,98.98494125869631,Yes
2016-07-01T00:00:00Z,Investec,Household sector,55138131,555867,0.9980734369258245,99.00192656307418,Yes
2016-08-01T00:00:00Z,Investec,Household sector,55668797,800281,1.4172021721339243,98.58279782786607,Yes
2016-09-01T00:00:00Z,Investec,Household sector,55886071,847542,1.4938974537017413,98.50610254629825,Yes
2016-10-01T00:00:00Z,Investec,Household sector,56267159,884692,1.5479673615470477,98.45203263845296,Yes
2016-11-01T00:00:00Z,Investec,Household sector,57087529,841301,1.452301039050849,98.54769896094915,Yes
2016-12-01T00:00:00Z,Investec,Household sector,57317514,879131,1.5106214456176985,98.4893785543823,Yes
2016-01-01T00:00:00Z,Nedbank,Household sector,131441197,3369326,2.499304894767006,97.50069510523299,Yes
2016-02-01T00:00:00Z,Nedbank,Household sector,132754626,3408942,2.503563948911797,97.4964360510882,Yes
2016-03-01T00:00:00Z,Nedbank,Household sector,132718164,3388358,2.4894898129863314,97.51051018701367,Yes
2016-04-01T00:00:00Z,Nedbank,Household sector,133176955,3360829,2.461464439762696,97.5385355602373,Yes
2016-05-01T00:00:00Z,Nedbank,Household sector,133568990,3361390,2.454816820051182,97.54518317994881,Yes
2016-06-01T00:00:00Z,Nedbank,Household sector,134245667,3370663,2.449319059736588,97.55068094026342,Yes
2016-07-01T00:00:00Z,Nedbank,Household sector,134522050,3400456,2.465483044514867,97.53451695548513,Yes
2016-08-01T00:00:00Z,Nedbank,Household sector,135576255,3426660,2.4651713239251136,97.5348286760749,Yes
2016-09-01T00:00:00Z,Nedbank,Household sector,136022797,3420563,2.4530124632682404,97.54698753673175,Yes
2016-10-01T00:00:00Z,Nedbank,Household sector,136523288,3310276,2.3672971676528247,97.63270283234718,Yes
2016-11-01T00:00:00Z,Nedbank,Household sector,136170677,3311093,2.373853586744705,97.6261464132553,Yes
2016-12-01T00:00:00Z,Nedbank,Household sector,136664811,3313783,2.367349824931089,97.63265017506892,Yes
2016-01-01T00:00:00Z,Standard_Bank,Household sector,263275126,681235,0.25808622206304777,99.74191377793696,Yes
2016-02-01T00:00:00Z,Standard_Bank,Household sector,265312005,721567,0.27123155719609704,99.72876844280391,Yes
2016-03-01T00:00:00Z,Standard_Bank,Household sector,265548383,754517,0.2833303730451302,99.71666962695487,Yes
2016-04-01T00:00:00Z,Standard_Bank,Household sector,265817906,797334,0.2990579233205124,99.70094207667948,Yes
2016-05-01T00:00:00Z,Standard_Bank,Household sector,267336537,827411,0.30854669547153296,99.69145330452847,Yes
2016-06-01T00:00:00Z,Standard_Bank,Household sector,268313032,850417,0.31594817318602575,99.68405182681398,Yes
2016-07-01T00:00:00Z,Standard_Bank,Household sector,270263774,853108,0.3146642856419395,99.68533571435806,Yes
2016-08-01T00:00:00Z,Standard_Bank,Household sector,271247867,854757,0.3141303775152128,99.68586962248479,Yes
2016-09-01T00:00:00Z,Standard_Bank,Household sector,272483154,856138,0.31321439143846175,99.68678560856154,Yes
2016-10-01T00:00:00Z,Standard_Bank,Household sector,273874256,853610,0.3107111092982464,99.68928889070176,Yes
2016-11-01T00:00:00Z,Standard_Bank,Household sector,274822815,844657,0.3064043043859741,99.69359569561402,Yes
2016-12-01T00:00:00Z,Standard_Bank,Household sector,277046006,840938,0.3026187513149232,99.69738124868508,Yes
2016-01-01T00:00:00Z,Taiwan,Household sector,422981,2563,0.6022878950237813,99.39771210497622,Yes
2016-02-01T00:00:00Z,Taiwan,Household sector,436033,2609,0.594790284560074,99.40520971543992,Yes
2016-03-01T00:00:00Z,Taiwan,Household sector,435159,1993,0.45590549740136155,99.54409450259864,Yes
2016-04-01T00:00:00Z,Taiwan,Household sector,443970,1316,0.2955403942634621,99.70445960573655,Yes
2016-05-01T00:00:00Z,Taiwan,Household sector,437806,9332,2.0870514248397587,97.91294857516024,Yes
2016-06-01T00:00:00Z,Taiwan,Household sector,455547,1425,0.311835298442793,99.6881647015572,Yes
2016-07-01T00:00:00Z,Taiwan,Household sector,552347,3943,0.7088029624835966,99.2911970375164,Yes
2016-08-01T00:00:00Z,Taiwan,Household sector,569241,2759,0.4823426573426573,99.51765734265734,Yes
2016-09-01T00:00:00Z,Taiwan,Household sector,572635,3712,0.6440564451623761,99.35594355483762,Yes
2016-10-01T00:00:00Z,Taiwan,Household sector,572635,3712,0.6440564451623761,99.35594355483762,Yes
2016-11-01T00:00:00Z,Taiwan,Household sector,578014,5684,0.9737912413611148,99.02620875863889,Yes
2016-12-01T00:00:00Z,Taiwan,Household sector,592543,9971,1.6548993052443597,98.34510069475564,Yes
2016-01-01T00:00:00Z,Grindrod,Household sector,49264,0,0,100,Yes
2016-02-01T00:00:00Z,Grindrod,Household sector,52733,0,0,100,Yes
2016-03-01T00:00:00Z,Grindrod,Household sector,51770,0,0,100,Yes
2016-04-01T00:00:00Z,Grindrod,Household sector,51525,0,0,100,Yes
2016-05-01T00:00:00Z,Grindrod,Household sector,52143,0,0,100,Yes
2016-06-01T00:00:00Z,Grindrod,Household sector,49350,0,0,100,Yes
2016-07-01T00:00:00Z,Grindrod,Household sector,49176,0,0,100,Yes
2016-08-01T00:00:00Z,Grindrod,Household sector,68034,0,0,100,Yes
2016-09-01T00:00:00Z,Grindrod,Household sector,72820,0,0,100,Yes
2016-10-01T00:00:00Z,Grindrod,Household sector,72638,0,0,100,Yes
2016-11-01T00:00:00Z,Grindrod,Household sector,68350,0,0,100,Yes
2016-12-01T00:00:00Z,Grindrod,Household sector,68071,0,0,100,Yes
2017-01-01T00:00:00Z,Total Banks,Household sector,824349951.3422,11215061.3497,1.342212895387873,98.65778710461213,Yes
2017-02-01T00:00:00Z,Total Banks,Household sector,830118389.7298,11729449.5609,1.3932980538125113,98.60670194618748,Yes
2017-03-01T00:00:00Z,Total Banks,Household sector,828469746.3394,11665443.5311,1.388519808686758,98.61148019131323,Yes
2017-04-01T00:00:00Z,Total Banks,Household sector,830954395.0645,11796169.2202,1.3997224944265942,98.6002775055734,Yes
2017-05-01T00:00:00Z,Total Banks,Household sector,834137450.1958,12125011.1426,1.4327719468288576,98.56722805317115,Yes
2017-06-01T00:00:00Z,Total Banks,Household sector,836583918.5871,12546248.2792,1.4775412261587302,98.52245877384127,Yes
2017-07-01T00:00:00Z,Total Banks,Household sector,838577525.4073,13145910.1076,1.5434482085904782,98.45655179140952,Yes
2017-08-01T00:00:00Z,Total Banks,Household sector,841326204.4562,12624136.9075,1.4783221337367372,98.52167786626326,Yes
2017-09-01T00:00:00Z,Total Banks,Household sector,843123000.4092,12899497.4841,1.5069110351475685,98.49308896485243,Yes
2017-10-01T00:00:00Z,Total Banks,Household sector,846643425.2563,12785134.4109,1.487632016307538,98.51236798369246,Yes
2017-11-01T00:00:00Z,Total Banks,Household sector,850076165.6679,12859472.507,1.4902006520668971,98.5097993479331,Yes
2017-12-01T00:00:00Z,Total Banks,Household sector,851440902.8429,12361070.3422,1.4310074213677682,98.56899257863223,Yes
2017-01-01T00:00:00Z,ABSA,Household sector,177191831,434153,0.24441975786605635,99.75558024213395,Yes
2017-02-01T00:00:00Z,ABSA,Household sector,175831762,421199,0.23897414126279556,99.76102585873721,Yes
2017-03-01T00:00:00Z,ABSA,Household sector,175988990,418335,0.23714151325632313,99.76285848674368,Yes
2017-04-01T00:00:00Z,ABSA,Household sector,175668930,414032,0.23513461796491136,99.76486538203508,Yes
2017-05-01T00:00:00Z,ABSA,Household sector,175793904,408013,0.23155990975966512,99.76844009024035,Yes
2017-06-01T00:00:00Z,ABSA,Household sector,175844471,404359,0.2294250690912388,99.77057493090877,Yes
2017-07-01T00:00:00Z,ABSA,Household sector,176406263,398109,0.2251692056574257,99.77483079434258,Yes
2017-08-01T00:00:00Z,ABSA,Household sector,176439248,391784,0.22155839705781957,99.77844160294218,Yes
2017-09-01T00:00:00Z,ABSA,Household sector,176713348,357900,0.20212202943303365,99.79787797056696,Yes
2017-10-01T00:00:00Z,ABSA,Household sector,176882134,333738,0.1883228608326911,99.81167713916732,Yes
2017-11-01T00:00:00Z,ABSA,Household sector,177163237,304131,0.1713729140334126,99.82862708596659,Yes
2017-12-01T00:00:00Z,ABSA,Household sector,177394416,275862,0.15526626237394642,99.84473373762606,Yes
2017-01-01T00:00:00Z,First_Rand,Household sector,174031921.3422,5123667.3497,2.8598981405549933,97.14010185944501,Yes
2017-02-01T00:00:00Z,First_Rand,Household sector,175279081.9298,5115309.5609,2.8356256082183755,97.16437439178162,Yes
2017-03-01T00:00:00Z,First_Rand,Household sector,175540743.0994,5088480.5311,2.817085978019333,97.18291402198066,Yes
2017-04-01T00:00:00Z,First_Rand,Household sector,175220289.1045,5172120.2202,2.8671495877026434,97.13285041229736,Yes
2017-05-01T00:00:00Z,First_Rand,Household sector,176566937.1958,5216300.1426,2.869516584133418,97.13048341586659,Yes
2017-06-01T00:00:00Z,First_Rand,Household sector,177022353.5871,5261448.2792,2.886404730058858,97.11359526994114,Yes
2017-07-01T00:00:00Z,First_Rand,Household sector,177276383.4073,5440686.1076,2.977656177413862,97.02234382258614,Yes
2017-08-01T00:00:00Z,First_Rand,Household sector,177615045.4562,5477756.9075,2.9917925974057953,97.00820740259421,Yes
2017-09-01T00:00:00Z,First_Rand,Household sector,177846908.4092,5513915.4841,3.0071393479932316,96.99286065200677,Yes
2017-10-01T00:00:00Z,First_Rand,Household sector,179035630.2563,5559301.4109,3.011621912199993,96.98837808780002,Yes
2017-11-01T00:00:00Z,First_Rand,Household sector,180124133.6679,5635878.507,3.033956792430445,96.96604320756956,Yes
2017-12-01T00:00:00Z,First_Rand,Household sector,180252406.5829,5654937.3422,3.0418041712641064,96.95819582873588,Yes
2017-01-01T00:00:00Z,Investec,Household sector,57835143,874979,1.4903375605317257,98.50966243946827,Yes
2017-02-01T00:00:00Z,Investec,Household sector,59159880,870624,1.4503026661245424,98.54969733387546,Yes
2017-03-01T00:00:00Z,Investec,Household sector,59516114,866157,1.4344558189936247,98.56554418100637,Yes
2017-04-01T00:00:00Z,Investec,Household sector,59952680,882835,1.451183572622012,98.54881642737799,Yes
2017-05-01T00:00:00Z,Investec,Household sector,60577189,1167745,1.8912401785059807,98.10875982149402,Yes
2017-06-01T00:00:00Z,Investec,Household sector,60928953,1162835,1.8727677804994114,98.1272322195006,Yes
2017-07-01T00:00:00Z,Investec,Household sector,60563766,1616555,2.5997855495149342,97.40021445048507,Yes
2017-08-01T00:00:00Z,Investec,Household sector,61883733,1101061,1.7481378124377132,98.2518621875623,Yes
2017-09-01T00:00:00Z,Investec,Household sector,62117379,1454550,2.2880381685444844,97.71196183145551,Yes
2017-10-01T00:00:00Z,Investec,Household sector,62631692,1450468,2.263450545362391,97.73654945463761,Yes
2017-11-01T00:00:00Z,Investec,Household sector,63442937,1436286,2.213784218716676,97.78621578128333,Yes
2017-12-01T00:00:00Z,Investec,Household sector,63937872,986811,1.5199319494559564,98.48006805054405,Yes
2017-01-01T00:00:00Z,Nedbank,Household sector,136686935,3256626,2.327099565516987,97.67290043448301,Yes
2017-02-01T00:00:00Z,Nedbank,Household sector,137846065,3822017,2.697867399658873,97.30213260034112,Yes
2017-03-01T00:00:00Z,Nedbank,Household sector,138009978,3822656,2.695187907177977,97.30481209282202,Yes
2017-04-01T00:00:00Z,Nedbank,Household sector,138170229,3789399,2.6693497675268634,97.33065023247313,Yes
2017-05-01T00:00:00Z,Nedbank,Household sector,138827620,3792911,2.6594424893846456,97.34055751061535,Yes
2017-06-01T00:00:00Z,Nedbank,Household sector,138856727,4178734,2.9214671458289634,97.07853285417104,Yes
2017-07-01T00:00:00Z,Nedbank,Household sector,139328889,4173482,2.9083017729372567,97.09169822706274,Yes
2017-08-01T00:00:00Z,Nedbank,Household sector,139886480,4179392,2.9010284961868,97.0989715038132,Yes
2017-09-01T00:00:00Z,Nedbank,Household sector,140403762,4191875,2.8990328387294286,97.10096716127057,Yes
2017-10-01T00:00:00Z,Nedbank,Household sector,140934978,4084616,2.8165959422007485,97.18340405779925,Yes
2017-11-01T00:00:00Z,Nedbank,Household sector,141309941,4150258,2.853191476797031,97.14680852320296,Yes
2017-12-01T00:00:00Z,Nedbank,Household sector,141492842,4137862,2.841339007741115,97.15866099225889,Yes
2017-01-01T00:00:00Z,Standard_Bank,Household sector,275433554,814327,0.2947812656705953,99.7052187343294,Yes
2017-02-01T00:00:00Z,Standard_Bank,Household sector,278707211,785114,0.2809071769680974,99.7190928230319,Yes
2017-03-01T00:00:00Z,Standard_Bank,Household sector,276085332,755653,0.27295561023957493,99.72704438976042,Yes
2017-04-01T00:00:00Z,Standard_Bank,Household sector,278601757,806547,0.2886625015983777,99.71133749840162,Yes
2017-05-01T00:00:00Z,Standard_Bank,Household sector,279669795,811099,0.28918155116833016,99.71081844883167,Yes
2017-06-01T00:00:00Z,Standard_Bank,Household sector,280522061,802925,0.28540834975816903,99.71459165024183,Yes
2017-07-01T00:00:00Z,Standard_Bank,Household sector,281403120,788029,0.27925362038906476,99.72074637961093,Yes
2017-08-01T00:00:00Z,Standard_Bank,Household sector,282002346,746241,0.26392386533836154,99.73607613466163,Yes
2017-09-01T00:00:00Z,Standard_Bank,Household sector,282505031,722701,0.2551660442629255,99.74483395573708,Yes
2017-10-01T00:00:00Z,Standard_Bank,Household sector,283594452,710673,0.24996840982025914,99.75003159017974,Yes
2017-11-01T00:00:00Z,Standard_Bank,Household sector,284423413,692353,0.24283223958930425,99.7571677604107,Yes
2017-12-01T00:00:00Z,Standard_Bank,Household sector,284717143,672156,0.23552249588727572,99.76447750411272,Yes
2017-01-01T00:00:00Z,Taiwan,Household sector,576064,10483,1.7872395562503942,98.2127604437496,Yes
2017-02-01T00:00:00Z,Taiwan,Household sector,575099,10620,1.8131561380115722,98.18684386198842,Yes
2017-03-01T00:00:00Z,Taiwan,Household sector,563079,10376,1.8093834738558388,98.19061652614415,Yes
2017-04-01T00:00:00Z,Taiwan,Household sector,559311,10139,1.780489946439547,98.21951005356046,Yes
2017-05-01T00:00:00Z,Taiwan,Household sector,561054,10703,1.8719490972563517,98.12805090274365,Yes
2017-06-01T00:00:00Z,Taiwan,Household sector,555041,10527,1.8613146429783862,98.13868535702161,Yes
2017-07-01T00:00:00Z,Taiwan,Household sector,559628,11349,1.9876457370436986,98.01235426295631,Yes
2017-08-01T00:00:00Z,Taiwan,Household sector,551330,11454,2.0352390970603285,97.96476090293967,Yes
2017-09-01T00:00:00Z,Taiwan,Household sector,547566,11289,2.020023082910594,97.9799769170894,Yes
2017-10-01T00:00:00Z,Taiwan,Household sector,536535,1973,0.3663826721237196,99.63361732787628,Yes
2017-11-01T00:00:00Z,Taiwan,Household sector,555773,2310,0.41391692633533006,99.58608307366467,Yes
2017-12-01T00:00:00Z,Taiwan,Household sector,548937,2801,0.5076684948290674,99.49233150517092,Yes
2017-01-01T00:00:00Z,Grindrod,Household sector,68104,0,0,100,Yes
2017-02-01T00:00:00Z,Grindrod,Household sector,118577,0,0,100,Yes
2017-03-01T00:00:00Z,Grindrod,Household sector,119070,0,0,100,Yes
2017-04-01T00:00:00Z,Grindrod,Household sector,119565,0,0,100,Yes
2017-05-01T00:00:00Z,Grindrod,Household sector,125205,0,0,100,Yes
2017-06-01T00:00:00Z,Grindrod,Household sector,125200,0,0,100,Yes
2017-07-01T00:00:00Z,Grindrod,Household sector,136641,0,0,100,Yes
2017-08-01T00:00:00Z,Grindrod,Household sector,127853,0,0,100,Yes
2017-09-01T00:00:00Z,Grindrod,Household sector,127155,0,0,100,Yes
2017-10-01T00:00:00Z,Grindrod,Household sector,129572,0,0,100,Yes
2017-11-01T00:00:00Z,Grindrod,Household sector,129958,0,0,100,Yes
2017-12-01T00:00:00Z,Grindrod,Household sector,133677,0,0,100,Yes
2018-01-01T00:00:00Z,Total Banks,Household sector,853328265.088,12971258.7441,1.4973180045997574,98.50268199540024,Yes
2018-02-01T00:00:00Z,Total Banks,Household sector,858364036.4358,12849418.0058,1.4748874618833536,98.52511253811664,Yes
2018-03-01T00:00:00Z,Total Banks,Household sector,859883841.4326,12414549.0496,1.423199811561882,98.57680018843811,Yes
2018-04-01T00:00:00Z,Total Banks,Household sector,861510910.3838,12648824.3919,1.4469694597802027,98.5530305402198,Yes
2018-05-01T00:00:00Z,Total Banks,Household sector,864708594.0301,12460980.1679,1.4205896481638831,98.57941035183612,Yes
2018-06-01T00:00:00Z,Total Banks,Household sector,869131291.7598,12319080.3871,1.3975920569521227,98.60240794304788,Yes
2018-07-01T00:00:00Z,Total Banks,Household sector,871530497.7137,12011920.2826,1.3595182345450563,98.64048176545494,Yes
2018-08-01T00:00:00Z,Total Banks,Household sector,873825715.6346,11963437.0943,1.3505964774397579,98.64940352256025,Yes
2018-09-01T00:00:00Z,Total Banks,Household sector,876276569.9659,11907486.8117,1.3406553203511982,98.65934467964881,Yes
2018-10-01T00:00:00Z,Total Banks,Household sector,880526949.5791,11845650.9545,1.3274332882270048,98.672566711773,Yes
2018-11-01T00:00:00Z,Total Banks,Household sector,885068794.4979,11778348.671,1.3133061481784556,98.68669385182154,Yes
2018-12-01T00:00:00Z,Total Banks,Household sector,880929823.3268,11871902.3877,1.3297356003875374,98.67026439961246,Yes
2018-01-01T00:00:00Z,ABSA,Household sector,177584837,236479,0.13298686868339227,99.86701313131661,Yes
2018-02-01T00:00:00Z,ABSA,Household sector,177570423,206866,0.11636244492399701,99.88363755507599,Yes
2018-03-01T00:00:00Z,ABSA,Household sector,178012074,185069,0.1038563227694397,99.89614367723057,Yes
2018-04-01T00:00:00Z,ABSA,Household sector,178338680,148364,0.0831231201296605,99.91687687987034,Yes
2018-05-01T00:00:00Z,ABSA,Household sector,178291747,108962,0.061077111526501845,99.9389228884735,Yes
2018-06-01T00:00:00Z,ABSA,Household sector,178732438,85137,0.047611091918677455,99.95238890808132,Yes
2018-07-01T00:00:00Z,ABSA,Household sector,178845123,64699,0.03616291116761605,99.96383708883239,Yes
2018-08-01T00:00:00Z,ABSA,Household sector,178975371,58189,0.032501727609058326,99.96749827239094,Yes
2018-09-01T00:00:00Z,ABSA,Household sector,179272491,52406,0.029224051359694914,99.9707759486403,Yes
2018-10-01T00:00:00Z,ABSA,Household sector,179517912,48644,0.027089676988625876,99.97291032301138,Yes
2018-11-01T00:00:00Z,ABSA,Household sector,179714441,48367,0.026906010502461667,99.97309398949754,Yes
2018-12-01T00:00:00Z,ABSA,Household sector,179416265,45977,0.025619316624830753,99.97438068337517,Yes
2018-01-01T00:00:00Z,First_Rand,Household sector,181725897.088,5648428.7441,3.014515846296558,96.98548415370344,Yes
2018-02-01T00:00:00Z,First_Rand,Household sector,183296248.4358,5629863.0058,2.979928482538148,97.02007151746184,Yes
2018-03-01T00:00:00Z,First_Rand,Household sector,183704662.4326,5618913.0496,2.9678887245229975,97.03211127547699,Yes
2018-04-01T00:00:00Z,First_Rand,Household sector,184549565.3838,5593798.3919,2.941884628957468,97.05811537104253,Yes
2018-05-01T00:00:00Z,First_Rand,Household sector,185839225.6301,5572299.1679,2.9111617880796605,97.08883821192033,Yes
2018-06-01T00:00:00Z,First_Rand,Household sector,186585083.7598,5573025.3871,2.9002290935531443,97.09977090644685,Yes
2018-07-01T00:00:00Z,First_Rand,Household sector,187927582.7137,5546177.2826,2.8666302255696405,97.13336977443036,Yes
2018-08-01T00:00:00Z,First_Rand,Household sector,188221311.6346,5509821.0943,2.844055581923549,97.15594441807644,Yes
2018-09-01T00:00:00Z,First_Rand,Household sector,188413276.8659,5482841.8117,2.8277212814231594,97.17227871857685,Yes
2018-10-01T00:00:00Z,First_Rand,Household sector,189261739.6791,5445067.9545,2.796547291118115,97.20345270888188,Yes
2018-11-01T00:00:00Z,First_Rand,Household sector,190895681.8979,5411233.671,2.756517087193884,97.24348291280612,Yes
2018-12-01T00:00:00Z,First_Rand,Household sector,191203447.6968,5516354.3877,2.8041683293939457,97.19583167060605,Yes
2018-01-01T00:00:00Z,Investec,Household sector,64284801,982389,1.505180474293439,98.49481952570656,Yes
2018-02-01T00:00:00Z,Investec,Household sector,65654130,977378,1.466840582386339,98.53315941761366,Yes
2018-03-01T00:00:00Z,Investec,Household sector,65619793,975953,1.465488501322592,98.53451149867742,Yes
2018-04-01T00:00:00Z,Investec,Household sector,65531012,968953,1.4570729473316264,98.54292705266838,Yes
2018-05-01T00:00:00Z,Investec,Household sector,65809701,964701,1.4447167943188768,98.55528320568112,Yes
2018-06-01T00:00:00Z,Investec,Household sector,67122455,960134,1.4102489551330077,98.58975104486699,Yes
2018-07-01T00:00:00Z,Investec,Household sector,66446370,756567,1.125794546747265,98.87420545325274,Yes
2018-08-01T00:00:00Z,Investec,Household sector,66770155,751414,1.1128503249087711,98.88714967509122,Yes
2018-09-01T00:00:00Z,Investec,Household sector,67547080,749503,1.0974238637971097,98.9025761362029,Yes
2018-10-01T00:00:00Z,Investec,Household sector,68019785,744930,1.083302679288353,98.91669732071165,Yes
2018-11-01T00:00:00Z,Investec,Household sector,68054806,740088,1.0757891421418573,98.92421085785814,Yes
2018-12-01T00:00:00Z,Investec,Household sector,67956249,735678,1.0709817472437482,98.92901825275625,Yes
2018-01-01T00:00:00Z,Nedbank,Household sector,140814666,4822794,3.311506531355326,96.68849346864468,Yes
2018-02-01T00:00:00Z,Nedbank,Household sector,141504362,4802250,3.282319188691212,96.7176808113088,Yes
2018-03-01T00:00:00Z,Nedbank,Household sector,141533311,4432012,3.0363458312629503,96.96365416873705,Yes
2018-04-01T00:00:00Z,Nedbank,Household sector,141397189,4789777,3.276473362201114,96.72352663779888,Yes
2018-05-01T00:00:00Z,Nedbank,Household sector,141877918,4695729,3.2036652536864283,96.79633474631358,Yes
2018-06-01T00:00:00Z,Nedbank,Household sector,142748003,4594458,3.118217225922404,96.88178277407759,Yes
2018-07-01T00:00:00Z,Nedbank,Household sector,143177332,4569647,3.092886927996003,96.907113072004,Yes
2018-08-01T00:00:00Z,Nedbank,Household sector,143476202,4603545,3.108828245094179,96.89117175490583,Yes
2018-09-01T00:00:00Z,Nedbank,Household sector,143872130,4600906,3.098815868492108,96.90118413150789,Yes
2018-10-01T00:00:00Z,Nedbank,Household sector,144954613,4591825,3.070501084084664,96.92949891591533,Yes
2018-11-01T00:00:00Z,Nedbank,Household sector,145786932,4581065,3.046569144629891,96.9534308553701,Yes
2018-12-01T00:00:00Z,Nedbank,Household sector,145895554,4575180,3.0405779771101535,96.95942202288985,Yes
2018-01-01T00:00:00Z,Standard_Bank,Household sector,285237432,646896,0.2262789305470428,99.77372106945296,Yes
2018-02-01T00:00:00Z,Standard_Bank,Household sector,286604389,603677,0.21018803838190256,99.7898119616181,Yes
2018-03-01T00:00:00Z,Standard_Bank,Household sector,287244574,567905,0.19731771255130323,99.80268228744869,Yes
2018-04-01T00:00:00Z,Standard_Bank,Household sector,287875993,532219,0.18453670105620987,99.81546329894378,Yes
2018-05-01T00:00:00Z,Standard_Bank,Household sector,289071983,505728,0.17464327563525772,99.82535672436474,Yes
2018-06-01T00:00:00Z,Standard_Bank,Household sector,290072381,489851,0.1685872925150162,99.83141270748497,Yes
2018-07-01T00:00:00Z,Standard_Bank,Household sector,291259402,463813,0.1589907748685685,99.84100922513143,Yes
2018-08-01T00:00:00Z,Standard_Bank,Household sector,292488104,434482,0.14832656161242547,99.85167343838758,Yes
2018-09-01T00:00:00Z,Standard_Bank,Household sector,293257571,416351,0.141773228335882,99.85822677166412,Yes
2018-10-01T00:00:00Z,Standard_Bank,Household sector,294811630,403974,0.1368403277219723,99.86315967227803,Yes
2018-11-01T00:00:00Z,Standard_Bank,Household sector,296653150,391491,0.13179534183213895,99.86820465816785,Yes
2018-12-01T00:00:00Z,Standard_Bank,Household sector,292488104,434482,0.14832656161242547,99.85167343838758,Yes
2018-01-01T00:00:00Z,Taiwan,Household sector,546696,2680,0.48782618825722274,99.51217381174277,Yes
2018-02-01T00:00:00Z,Taiwan,Household sector,546602,3261,0.5930568159705236,99.40694318402947,Yes
2018-03-01T00:00:00Z,Taiwan,Household sector,544863,4378,0.7970999979972362,99.20290000200276,Yes
2018-04-01T00:00:00Z,Taiwan,Household sector,547421,3253,0.5907306319165241,99.40926936808347,Yes
2018-05-01T00:00:00Z,Taiwan,Household sector,528974,3101,0.5828125734154019,99.41718742658459,Yes
2018-06-01T00:00:00Z,Taiwan,Household sector,528645,3226,0.6065380515200114,99.39346194848,Yes
2018-07-01T00:00:00Z,Taiwan,Household sector,519959,3186,0.6090089745672805,99.39099102543271,Yes
2018-08-01T00:00:00Z,Taiwan,Household sector,520409,3390,0.6471948209141293,99.35280517908586,Yes
2018-09-01T00:00:00Z,Taiwan,Household sector,512474,4344,0.840528000185752,99.15947199981426,Yes
2018-10-01T00:00:00Z,Taiwan,Household sector,516460,3302,0.635290767697523,99.36470923230247,Yes
2018-11-01T00:00:00Z,Taiwan,Household sector,520159,4104,0.7828132063487219,99.21718679365128,Yes
2018-12-01T00:00:00Z,Taiwan,Household sector,512675,22681,4.23662011820172,95.76337988179829,Yes
2018-01-01T00:00:00Z,Grindrod,Household sector,133314,0,0,100,Yes
2018-02-01T00:00:00Z,Grindrod,Household sector,138624,0,0,100,Yes
2018-03-01T00:00:00Z,Grindrod,Household sector,133148,0,0,100,Yes
2018-04-01T00:00:00Z,Grindrod,Household sector,141540,0,0,100,Yes
2018-05-01T00:00:00Z,Grindrod,Household sector,144044,0,0,100,Yes
2018-06-01T00:00:00Z,Grindrod,Household sector,153244,0,0,100,Yes
2018-07-01T00:00:00Z,Grindrod,Household sector,149274,0,0,100,Yes
2018-08-01T00:00:00Z,Grindrod,Household sector,140608,0,0,100,Yes
2018-09-01T00:00:00Z,Grindrod,Household sector,139689,0,0,100,Yes
2018-10-01T00:00:00Z,Grindrod,Household sector,137976,0,0,100,Yes
2018-11-01T00:00:00Z,Grindrod,Household sector,132155,0,0,100,Yes
2018-12-01T00:00:00Z,Grindrod,Household sector,133571,0,0,100,Yes
2019-01-01T00:00:00Z,Total Banks,Household sector,888228498.4336,11621988.6283,1.2915466286234876,98.70845337137652,Yes
2019-02-01T00:00:00Z,Total Banks,Household sector,894316283.5677,11513578.0475,1.271053045984811,98.72894695401519,Yes
2019-03-01T00:00:00Z,Total Banks,Household sector,895386076.9911,11432153.7736,1.2606885686406544,98.73931143135934,Yes
